latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,3600,Europe/Berlin,CET

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunshine_duration (s),wind_speed_10m_max (km/h)
2001-04-17,9.0,2.5,5.4,39010.85,18.2
2001-04-18,10.5,2.4,5.7,23345.53,23.1
2001-04-19,8.9,0.7,4.6,44790.12,22.7
2001-04-20,9.9,-1.0,5.1,38467.91,9.7
2001-04-21,9.0,1.8,5.4,43112.18,26.8
2001-04-22,7.0,2.6,4.5,0.00,18.5
2001-04-23,10.5,3.9,6.7,4128.94,15.4
2001-04-24,14.9,0.4,8.3,48111.83,13.7
2001-04-25,19.3,6.3,12.5,42182.47,20.6
2001-04-26,14.5,6.8,10.4,42342.45,18.8
2001-04-27,15.0,4.5,10.2,38824.61,12.7
2001-04-28,13.9,5.4,10.0,23869.18,15.7
2001-04-29,16.6,5.0,11.6,46258.86,17.3
2001-04-30,23.3,9.3,16.1,46716.08,12.6
2001-05-01,22.8,10.1,16.0,49581.19,19.0
2001-05-02,18.2,7.5,13.0,49785.43,16.1
2001-05-03,24.9,10.0,17.4,46993.20,19.7
2001-05-04,19.3,12.1,16.2,42886.67,16.0
2001-05-05,11.5,7.0,9.5,5295.28,21.3
2001-05-06,9.8,6.6,7.8,0.00,20.2
2001-05-07,13.9,5.6,9.2,19077.67,19.5
2001-05-08,20.2,8.7,13.6,48381.82,12.7
2001-05-09,20.1,8.0,14.5,50400.00,14.8
2001-05-10,21.6,7.9,15.5,50400.00,12.1
2001-05-11,18.5,7.8,13.6,50400.00,18.7
2001-05-12,18.7,6.0,13.2,47859.18,14.3
2001-05-13,21.0,7.6,15.2,49570.54,9.0
2001-05-14,23.4,10.2,17.3,50400.00,12.0
2001-05-15,21.4,11.1,16.5,34120.11,12.2
2001-05-16,21.1,11.3,17.0,46636.23,20.6
2001-05-17,18.0,12.6,15.0,21912.20,16.5
2001-05-18,16.4,9.8,13.3,43212.73,24.2
2001-05-19,15.5,8.4,11.9,50438.87,27.0
2001-05-20,16.2,6.8,11.4,37860.75,15.6
2001-05-21,13.3,6.5,10.6,11098.62,12.3
2001-05-22,17.2,7.4,12.7,49418.06,10.2
2001-05-23,20.4,5.8,14.2,51888.32,9.6
2001-05-24,22.3,8.0,16.2,51916.21,11.6
2001-05-25,20.1,8.4,14.9,52347.78,12.6
2001-05-26,21.5,8.8,15.8,49113.74,12.2
2001-05-27,21.7,9.9,16.9,37054.34,22.4
2001-05-28,17.8,15.4,16.4,445.69,27.4
2001-05-29,20.5,14.1,17.4,39897.46,31.3
2001-05-30,18.1,12.3,14.9,44321.52,26.5
2001-05-31,18.8,10.0,14.6,37435.25,13.4
2001-06-01,16.4,9.8,13.0,49313.00,22.3
2001-06-02,16.4,11.2,12.7,10700.05,16.5
2001-06-03,13.7,8.0,10.6,42609.52,25.6
2001-06-04,13.6,8.6,10.7,8600.75,22.9
2001-06-05,15.6,9.5,12.6,29364.47,15.9
2001-06-06,19.1,10.4,14.7,32463.20,10.9
2001-06-07,19.2,10.3,15.2,42936.95,22.1
2001-06-08,14.7,11.2,12.4,3359.70,11.4
2001-06-09,16.6,7.5,12.8,49315.31,10.5
2001-06-10,15.8,9.4,12.8,701.62,20.6
2001-06-11,15.9,7.9,11.7,46451.96,17.2
2001-06-12,14.6,8.6,11.6,43047.44,22.5
2001-06-13,17.8,5.6,12.8,46041.30,14.0
2001-06-14,20.9,9.9,15.6,48086.33,13.1
2001-06-15,21.9,8.9,16.4,45786.95,10.5
2001-06-16,21.6,14.9,18.1,44592.13,17.9
2001-06-17,21.3,12.0,16.7,44200.47,8.3
2001-06-18,18.7,12.0,15.6,44869.28,19.1
2001-06-19,19.2,11.5,15.2,33699.63,23.2
2001-06-20,19.8,9.8,15.0,54363.36,13.1
2001-06-21,20.2,10.8,15.1,35877.22,15.0
2001-06-22,15.5,10.8,12.8,41746.59,18.9
2001-06-23,19.6,10.5,15.1,25813.98,27.3
2001-06-24,19.1,12.3,15.7,33325.18,18.5
2001-06-25,21.1,9.3,15.8,54487.78,13.2
2001-06-26,23.4,9.3,17.3,53367.93,8.0
2001-06-27,26.1,12.0,20.1,52724.83,12.6
2001-06-28,21.4,17.3,19.1,11251.28,13.9
2001-06-29,22.9,15.2,19.2,52606.24,10.4
2001-06-30,25.5,15.6,21.1,51005.24,17.8
2001-07-01,21.4,15.8,18.5,40693.63,20.3
2001-07-02,18.7,14.0,16.4,19447.76,18.5
2001-07-03,21.5,12.4,17.7,32547.02,11.2
2001-07-04,24.9,12.8,20.0,48550.48,16.7
2001-07-05,26.9,15.4,22.1,53437.30,12.8
2001-07-06,29.4,16.3,23.7,53935.77,15.0
2001-07-07,30.6,19.3,25.1,53150.55,16.5
2001-07-08,21.5,17.0,19.5,7492.49,22.8
2001-07-09,21.3,16.3,17.6,2844.93,20.4
2001-07-10,22.7,15.3,18.9,52688.17,16.6
2001-07-11,21.8,16.5,18.7,27203.01,21.8
2001-07-12,20.6,14.7,17.5,50369.14,23.8
2001-07-13,21.3,14.9,17.8,45129.04,17.9
2001-07-14,24.4,14.7,19.0,23744.40,15.5
2001-07-15,20.6,15.9,19.0,50400.00,15.3
2001-07-16,15.7,12.9,14.7,0.00,17.2
2001-07-17,18.1,11.0,14.7,5872.23,15.7
2001-07-18,21.7,11.6,17.4,47502.54,12.8
2001-07-19,24.0,12.7,18.5,47963.83,17.7
2001-07-20,23.2,12.7,18.7,50091.19,14.8
2001-07-21,21.2,15.1,18.3,48434.02,18.7
2001-07-22,24.7,13.0,19.7,43163.48,8.0
2001-07-23,26.2,14.7,21.5,51483.02,8.5
2001-07-24,26.4,15.8,21.9,50445.32,14.0
2001-07-25,26.9,15.2,21.9,51451.26,14.8
2001-07-26,26.6,15.4,21.8,51432.77,12.7
2001-07-27,27.2,14.3,21.6,51545.86,10.2
2001-07-28,29.6,14.1,22.7,51131.82,9.6
2001-07-29,25.5,18.1,21.8,48846.93,11.6
2001-07-30,28.9,15.1,22.8,36158.63,18.5
2001-07-31,24.7,16.5,20.4,43816.17,10.2
2001-08-01,21.0,16.2,18.4,30362.73,15.7
2001-08-02,24.3,13.8,19.8,50123.90,13.7
2001-08-03,28.6,17.4,21.9,34230.84,16.7
2001-08-04,24.1,15.1,19.7,31805.97,13.0
2001-08-05,22.6,14.0,17.3,38269.01,21.9
2001-08-06,21.5,12.6,17.1,40068.21,16.8
2001-08-07,21.1,15.6,18.0,32593.24,21.4
2001-08-08,23.0,14.7,18.8,28585.95,22.6
2001-08-09,22.5,15.7,18.7,49462.43,18.9
2001-08-10,20.3,14.3,17.0,39600.00,20.6
2001-08-11,18.1,11.6,15.2,49327.13,19.5
2001-08-12,23.3,13.3,17.7,18516.18,21.2
2001-08-13,18.7,16.1,17.3,0.00,17.0
2001-08-14,27.0,16.8,21.5,30578.84,11.7
2001-08-15,31.8,17.1,24.8,48403.25,17.5
2001-08-16,32.9,20.8,25.8,48400.84,15.6
2001-08-17,23.8,17.1,20.6,32199.54,15.6
2001-08-18,19.1,15.3,17.6,4279.75,16.9
2001-08-19,26.0,17.7,21.7,41895.25,13.1
2001-08-20,26.1,15.8,21.1,39954.41,14.5
2001-08-21,24.7,18.1,20.7,29090.93,13.4
2001-08-22,25.4,16.5,20.7,28546.33,13.6
2001-08-23,26.2,16.5,21.4,45868.44,11.9
2001-08-24,28.2,17.1,22.9,44138.63,11.8
2001-08-25,29.3,18.7,23.9,45141.05,8.9
2001-08-26,30.0,16.9,23.7,45206.04,10.1
2001-08-27,22.5,14.9,19.3,17859.75,24.6
2001-08-28,18.2,13.5,15.7,37920.20,30.1
2001-08-29,19.5,14.3,16.4,25750.19,24.1
2001-08-30,21.9,12.6,17.3,43757.00,17.8
2001-08-31,20.3,14.1,16.8,24043.25,14.6
2001-09-01,20.4,14.2,17.3,31360.06,18.4
2001-09-02,17.9,12.4,15.4,17618.29,18.5
2001-09-03,20.2,15.1,17.1,12253.73,17.7
2001-09-04,19.1,12.9,15.9,36576.72,17.4
2001-09-05,18.3,11.6,14.7,28786.90,10.2
2001-09-06,17.5,12.5,14.7,29808.18,16.3
2001-09-07,17.2,11.9,13.9,37492.30,18.8
2001-09-08,16.1,10.5,13.2,35773.02,33.6
2001-09-09,12.2,9.6,11.0,3084.68,33.9
2001-09-10,16.1,10.6,13.1,10154.70,34.4
2001-09-11,13.0,10.4,11.7,0.00,27.6
2001-09-12,16.7,10.4,12.9,30980.20,15.5
2001-09-13,14.8,10.6,12.5,9935.37,23.2
2001-09-14,16.4,8.3,12.3,31107.03,11.0
2001-09-15,16.2,9.8,12.8,32003.91,18.4
2001-09-16,14.3,9.3,11.7,20887.69,13.5
2001-09-17,14.7,8.4,11.3,22197.07,13.4
2001-09-18,11.8,8.7,10.5,109.39,17.7
2001-09-19,16.8,7.4,12.2,40748.88,16.9
2001-09-20,16.5,10.2,12.6,18117.50,17.9
2001-09-21,16.3,10.6,12.8,27314.90,15.5
2001-09-22,14.5,9.7,12.1,30912.34,18.1
2001-09-23,16.2,8.4,12.0,37264.07,15.9
2001-09-24,14.5,9.2,11.6,4303.75,20.0
2001-09-25,12.5,10.8,11.5,0.00,13.9
2001-09-26,13.4,10.2,11.4,2238.18,8.7
2001-09-27,13.6,8.3,11.1,2386.18,14.8
2001-09-28,15.4,11.0,12.9,14996.26,12.2
2001-09-29,18.4,12.0,14.7,32734.67,13.4
2001-09-30,15.7,12.6,13.8,0.00,15.5
2001-10-01,17.2,10.8,14.3,13.84,28.8
2001-10-02,20.5,13.9,17.1,13863.56,26.1
2001-10-03,20.2,11.4,16.0,8287.19,24.7
2001-10-04,17.1,11.6,13.7,24641.76,18.5
2001-10-05,16.6,8.3,12.6,23052.73,10.3
2001-10-06,18.2,7.6,13.3,35916.93,10.2
2001-10-07,18.6,13.1,15.5,22841.84,12.6
2001-10-08,20.1,11.8,15.1,35222.47,14.2
2001-10-09,17.6,9.7,13.4,35130.95,19.1
2001-10-10,16.4,10.9,13.6,31207.72,25.8
2001-10-11,15.0,12.9,13.9,0.00,23.1
2001-10-12,18.9,10.0,14.5,22142.88,11.2
2001-10-13,20.2,7.7,13.4,34759.55,10.5
2001-10-14,21.8,9.8,15.3,34505.48,9.4
2001-10-15,19.8,10.3,14.9,30042.84,9.4
2001-10-16,19.3,8.8,14.3,28199.38,14.5
2001-10-17,16.8,12.4,14.5,10725.55,10.8
2001-10-18,14.5,12.2,13.2,2373.20,14.6
2001-10-19,14.9,12.0,13.1,1362.86,13.0
2001-10-20,13.9,9.9,11.9,4134.08,17.1
2001-10-21,14.5,9.8,11.8,933.89,16.5
2001-10-22,12.4,10.6,11.4,377.95,9.7
2001-10-23,11.2,7.9,9.6,28563.84,16.7
2001-10-24,9.3,6.2,7.9,6670.48,19.3
2001-10-25,13.4,8.1,10.1,10958.62,9.9
2001-10-26,13.9,7.1,10.3,6661.97,13.1
2001-10-27,13.7,8.2,10.8,7667.98,20.8
2001-10-28,13.4,9.2,11.0,15296.84,19.7
2001-10-29,10.8,9.1,9.7,0.00,25.1
2001-10-30,17.1,10.9,14.2,17525.03,29.6
2001-10-31,18.5,9.1,14.4,22284.68,32.6
2001-11-01,10.0,6.9,8.6,28776.20,30.9
2001-11-02,9.9,4.1,7.6,14961.60,17.2
2001-11-03,11.9,9.1,10.1,7554.40,18.5
2001-11-04,10.8,8.6,9.7,11889.36,22.3
2001-11-05,9.0,4.2,7.4,28346.23,26.1
2001-11-06,8.6,3.9,6.5,3382.31,26.7
2001-11-07,8.4,4.0,6.8,0.00,26.4
2001-11-08,7.2,2.7,5.3,0.00,23.4
2001-11-09,3.7,-0.5,1.7,25984.87,19.7
2001-11-10,3.9,-4.1,-0.2,27732.09,17.1
2001-11-11,5.4,0.1,3.0,21836.89,17.6
2001-11-12,8.1,5.4,6.7,1.79,18.5
2001-11-13,7.4,-0.9,3.0,27166.44,17.9
2001-11-14,2.2,-2.8,-0.6,10153.71,8.2
2001-11-15,4.3,-4.0,-0.2,20496.23,23.7
2001-11-16,7.6,2.0,5.2,26229.74,22.0
2001-11-17,6.6,1.9,4.8,171.03,13.6
2001-11-18,7.3,4.0,6.1,3564.81,12.0
2001-11-19,8.0,2.9,6.3,143.63,18.2
2001-11-20,3.9,-0.9,1.4,25442.32,13.2
2001-11-21,8.3,2.6,6.4,12598.33,27.0
2001-11-22,8.2,1.3,5.7,0.00,31.6
2001-11-23,3.3,0.0,1.5,19280.90,27.0
2001-11-24,3.4,-1.9,0.4,22697.59,18.7
2001-11-25,2.2,-2.1,0.2,4854.72,10.0
2001-11-26,3.6,1.0,1.7,0.00,11.9
2001-11-27,3.6,1.3,2.7,725.55,9.4
2001-11-28,5.8,1.7,3.4,6584.69,16.3
2001-11-29,4.7,2.5,3.8,25.62,13.0
2001-11-30,3.7,0.8,2.7,1057.60,18.8
2001-12-01,2.7,-1.0,0.4,22585.94,21.5
2001-12-02,2.5,-2.0,0.1,22024.18,16.6
2001-12-03,1.5,-2.1,-0.6,16311.44,14.4
2001-12-04,4.2,-1.1,1.2,14727.35,17.0
2001-12-05,7.1,3.1,5.3,933.82,17.3
2001-12-06,4.5,3.2,4.0,0.00,16.1
2001-12-07,5.2,2.5,4.0,0.00,8.0
2001-12-08,2.3,-1.5,0.7,2804.51,8.1
2001-12-09,-1.2,-3.4,-2.2,16478.85,6.9
2001-12-10,1.9,-2.9,0.1,0.00,11.6
2001-12-11,3.3,2.1,2.6,0.00,10.7
2001-12-12,5.1,1.4,3.3,0.00,17.7
2001-12-13,0.7,-8.1,-4.6,21856.19,20.9
2001-12-14,-3.7,-9.1,-6.6,21652.77,10.8
2001-12-15,1.9,-3.3,-0.8,9441.24,11.2
2001-12-16,1.4,-1.3,-0.2,15736.63,15.7
2001-12-17,1.6,0.2,0.7,0.00,13.0
2001-12-18,1.1,-0.0,0.6,1924.75,16.7
2001-12-19,3.9,1.4,2.8,0.00,29.7
2001-12-20,1.2,-4.5,-2.5,15884.30,20.9
2001-12-21,2.1,-4.5,-0.0,0.00,34.9
2001-12-22,0.2,-3.9,-2.6,10581.73,14.8
2001-12-23,-4.9,-8.6,-6.2,17363.36,27.0
2001-12-24,-0.2,-5.8,-3.2,0.00,29.0
2001-12-25,4.0,-0.2,2.1,0.00,34.1
2001-12-26,1.9,0.1,1.2,0.00,21.2
2001-12-27,0.6,-0.9,-0.0,11595.11,28.1
2001-12-28,4.6,1.0,2.5,0.00,35.2
2001-12-29,3.1,-1.7,0.3,20437.11,37.1
2001-12-30,-0.2,-2.8,-1.5,5101.33,16.8
2001-12-31,-2.6,-6.9,-3.7,12067.02,18.3
2002-01-01,2.0,-7.1,-1.6,10555.67,35.1
2002-01-02,2.9,-2.5,0.3,20784.70,36.2
2002-01-03,-2.6,-7.8,-4.8,22452.74,9.4
2002-01-04,-5.1,-9.0,-7.7,22759.89,7.4
2002-01-05,-2.6,-10.5,-7.2,22918.73,12.4
2002-01-06,2.4,-5.7,0.5,0.00,18.7
2002-01-07,2.0,-0.2,1.0,0.00,14.2
2002-01-08,0.9,-0.3,0.1,0.00,8.7
2002-01-09,0.7,-1.2,-0.3,0.00,6.7
2002-01-10,-0.4,-1.7,-1.0,0.00,7.7
2002-01-11,-0.0,-3.0,-1.9,22613.51,13.5
2002-01-12,1.0,-0.3,0.3,0.00,12.1
2002-01-13,1.4,-1.3,-0.1,503.64,9.7
2002-01-14,-0.3,-7.9,-3.4,23850.10,10.8
2002-01-15,-0.4,-10.3,-5.7,24005.71,13.3
2002-01-16,-0.8,-6.8,-3.7,24175.40,11.4
2002-01-17,1.8,-2.8,-0.6,20492.01,12.9
2002-01-18,2.6,-2.8,0.1,11319.83,14.0
2002-01-19,4.0,-0.9,2.0,0.00,19.3
2002-01-20,5.5,3.1,4.2,6750.43,29.8
2002-01-21,9.4,5.8,7.7,2913.79,29.5
2002-01-22,8.4,4.1,6.7,21208.33,24.2
2002-01-23,7.5,5.2,5.9,24888.35,22.9
2002-01-24,11.2,5.6,8.3,20826.47,30.2
2002-01-25,8.1,0.7,3.5,24778.14,36.7
2002-01-26,10.0,1.3,7.1,1869.45,33.4
2002-01-27,10.2,7.3,8.8,11313.52,31.5
2002-01-28,12.8,6.6,9.6,345.21,37.7
2002-01-29,10.5,7.0,9.4,20678.41,41.2
2002-01-30,11.2,7.4,9.9,13221.76,26.5
2002-01-31,10.9,5.2,8.3,18000.00,34.3
2002-02-01,10.5,3.7,7.2,857.23,20.5
2002-02-02,14.4,7.8,10.6,27680.49,19.9
2002-02-03,14.0,4.3,8.6,28015.03,15.2
2002-02-04,10.7,5.7,8.2,23486.84,32.4
2002-02-05,13.3,6.4,10.3,0.00,21.0
2002-02-06,11.0,3.1,8.7,21064.55,14.7
2002-02-07,8.6,2.6,5.6,18629.60,20.5
2002-02-08,9.6,4.9,6.9,8525.06,23.4
2002-02-09,11.2,7.0,9.4,0.00,25.9
2002-02-10,8.8,5.2,6.6,6381.55,24.4
2002-02-11,10.4,5.5,8.2,0.00,30.9
2002-02-12,12.1,8.8,10.5,30277.84,34.1
2002-02-13,8.6,1.0,6.1,26751.45,24.3
2002-02-14,4.2,-2.9,0.3,28639.70,13.4
2002-02-15,4.3,-4.0,-0.8,31364.75,8.1
2002-02-16,5.5,-4.3,-0.4,31486.91,10.0
2002-02-17,6.8,-2.9,1.0,31617.14,9.4
2002-02-18,5.2,-2.3,1.6,23796.13,20.3
2002-02-19,5.2,0.3,2.5,10256.24,38.5
2002-02-20,8.1,-0.2,3.6,18219.05,23.7
2002-02-21,2.8,-4.7,0.4,26865.23,32.4
2002-02-22,4.4,-4.3,0.8,0.00,32.6
2002-02-23,4.3,0.2,2.6,27720.05,29.3
2002-02-24,4.1,-0.7,0.9,18000.00,23.3
2002-02-25,4.4,-0.6,1.3,19965.41,17.9
2002-02-26,10.4,1.2,7.9,8438.13,34.3
2002-02-27,8.4,4.1,6.5,25200.00,30.4
2002-02-28,8.4,3.0,5.0,34214.73,25.2
2002-03-01,5.8,0.7,3.5,19215.65,17.4
2002-03-02,4.5,-5.0,0.2,34690.47,20.9
2002-03-03,4.2,-1.0,2.0,21838.27,22.0
2002-03-04,8.9,3.8,6.2,977.44,20.2
2002-03-05,9.6,4.4,6.7,8210.87,10.8
2002-03-06,9.8,4.4,7.0,16217.49,27.7
2002-03-07,10.3,5.6,8.1,25948.36,41.8
2002-03-08,9.4,4.2,6.4,32996.46,25.5
2002-03-09,10.6,4.8,7.4,2987.86,24.9
2002-03-10,9.0,3.5,5.9,31606.10,30.0
2002-03-11,14.1,2.6,7.4,37419.92,17.1
2002-03-12,14.4,1.9,7.4,19406.71,9.3
2002-03-13,11.3,4.0,6.8,20444.90,15.5
2002-03-14,6.0,1.2,3.3,28623.60,22.2
2002-03-15,2.6,0.3,1.5,0.00,24.5
2002-03-16,5.5,0.9,3.1,4893.65,15.8
2002-03-17,13.4,1.7,7.1,37990.43,12.2
2002-03-18,17.3,2.8,10.1,38599.90,21.4
2002-03-19,11.8,6.9,9.7,33394.23,33.7
2002-03-20,9.6,4.1,6.8,12915.98,17.7
2002-03-21,8.8,2.6,5.9,9107.47,18.5
2002-03-22,7.3,1.1,4.0,39052.02,25.4
2002-03-23,7.1,0.4,3.2,34110.07,22.1
2002-03-24,5.3,0.7,2.6,33662.47,21.3
2002-03-25,4.1,-3.1,1.3,15277.67,9.8
2002-03-26,4.0,-0.6,1.8,10487.37,4.2
2002-03-27,5.7,-0.3,2.4,27165.22,7.6
2002-03-28,8.8,-0.6,4.1,41782.87,4.6
2002-03-29,12.7,-0.1,6.3,41920.14,9.8
2002-03-30,16.4,-1.2,7.6,42057.38,12.1
2002-03-31,15.4,2.3,8.5,42195.00,8.4
2002-04-01,15.7,1.0,8.5,42332.91,8.4
2002-04-02,16.1,2.0,9.5,42470.96,16.5
2002-04-03,13.7,5.0,9.0,42658.02,22.9
2002-04-04,10.7,1.0,5.8,42862.36,20.6
2002-04-05,7.7,0.3,4.1,43002.59,24.5
2002-04-06,5.7,-2.2,2.0,25634.94,17.4
2002-04-07,6.0,-2.2,1.9,38036.90,9.0
2002-04-08,9.1,-3.4,3.4,43285.62,10.7
2002-04-09,10.1,-2.7,4.3,43373.45,13.8
2002-04-10,9.7,0.7,5.8,33701.33,22.3
2002-04-11,11.2,4.3,8.0,24249.96,18.2
2002-04-12,13.8,6.0,10.0,19386.03,13.7
2002-04-13,11.7,8.1,9.8,0.00,7.0
2002-04-14,11.6,7.9,9.3,0.00,12.0
2002-04-15,7.9,6.4,7.0,0.00,19.2
2002-04-16,7.3,5.2,6.2,0.00,8.4
2002-04-17,13.0,4.0,8.2,33990.29,7.4
2002-04-18,12.9,1.9,7.9,34252.16,10.2
2002-04-19,15.3,3.5,9.4,38084.66,10.7
2002-04-20,13.6,4.1,8.8,20971.43,10.7
2002-04-21,12.8,3.7,7.9,34319.75,11.2
2002-04-22,16.3,0.9,9.6,47621.08,9.2
2002-04-23,16.8,4.7,11.4,43974.92,17.4
2002-04-24,12.8,7.6,10.8,10982.08,12.6
2002-04-25,15.2,9.7,12.3,4565.23,10.0
2002-04-26,16.5,7.8,12.2,33564.75,16.5
2002-04-27,11.6,6.1,9.0,44146.16,32.6
2002-04-28,12.5,2.5,8.3,26480.81,19.0
2002-04-29,13.5,7.5,10.4,38477.02,21.9
2002-04-30,14.4,7.4,10.8,38463.34,19.4
2002-05-01,18.3,9.4,14.1,33697.84,17.4
2002-05-02,16.3,10.3,12.9,9283.20,11.6
2002-05-03,16.4,9.2,12.6,5700.49,15.6
2002-05-04,13.8,9.3,11.4,0.00,14.9
2002-05-05,15.0,8.0,11.9,0.00,8.7
2002-05-06,18.0,10.1,13.7,5564.99,11.3
2002-05-07,14.9,10.1,12.5,11046.49,9.1
2002-05-08,22.5,10.0,16.4,49753.81,18.2
2002-05-09,24.5,13.4,19.2,50080.06,21.5
2002-05-10,23.7,13.5,19.0,50400.00,19.8
2002-05-11,21.9,12.5,17.2,36000.00,13.8
2002-05-12,19.8,12.8,16.2,41722.79,13.1
2002-05-13,19.0,12.3,15.5,28752.89,11.8
2002-05-14,19.7,12.6,16.0,45854.96,20.9
2002-05-15,16.7,10.8,14.1,50065.59,18.1
2002-05-16,21.7,10.7,16.6,30014.63,17.7
2002-05-17,19.8,10.2,15.3,50523.64,14.3
2002-05-18,19.8,6.9,14.3,50984.40,10.5
2002-05-19,14.1,11.2,12.8,574.74,12.4
2002-05-20,18.8,9.6,14.6,47164.75,12.0
2002-05-21,21.3,10.9,16.6,42283.57,16.4
2002-05-22,24.4,13.5,19.3,49929.46,19.2
2002-05-23,24.9,14.2,19.4,41713.57,15.3
2002-05-24,18.2,14.1,15.8,16505.98,19.6
2002-05-25,19.5,13.3,15.8,26625.62,12.7
2002-05-26,14.3,11.8,13.0,0.00,11.1
2002-05-27,19.6,8.5,15.0,43297.92,10.2
2002-05-28,18.4,13.0,16.0,28144.46,13.2
2002-05-29,20.5,13.9,16.7,40049.02,16.4
2002-05-30,18.3,11.1,15.0,45007.48,14.8
2002-05-31,19.8,9.3,14.6,50383.30,17.3
2002-06-01,16.2,8.5,12.7,47789.75,17.1
2002-06-02,20.0,7.4,14.7,53495.84,12.8
2002-06-03,21.0,8.1,15.9,50087.88,10.0
2002-06-04,24.3,12.9,19.2,52264.87,13.4
2002-06-05,25.7,15.2,21.1,52327.29,26.8
2002-06-06,22.2,16.1,19.3,31557.56,26.5
2002-06-07,17.0,14.5,16.0,1252.60,22.2
2002-06-08,17.2,13.1,14.9,157.80,14.7
2002-06-09,18.8,13.8,16.1,28840.75,8.5
2002-06-10,20.9,13.0,16.2,33314.20,15.4
2002-06-11,18.8,11.9,15.2,53420.70,17.2
2002-06-12,19.8,12.2,16.2,32546.81,18.4
2002-06-13,17.2,13.2,15.2,10779.72,27.1
2002-06-14,18.3,12.2,15.1,20122.00,18.2
2002-06-15,26.7,11.8,18.7,43195.45,17.2
2002-06-16,21.9,14.1,18.4,36543.08,15.7
2002-06-17,26.1,15.3,21.0,43258.36,13.4
2002-06-18,30.3,17.1,24.3,53632.50,15.6
2002-06-19,24.3,18.9,22.0,47556.52,15.8
2002-06-20,28.4,17.6,21.8,36314.23,20.2
2002-06-21,21.5,16.1,19.1,22087.65,22.8
2002-06-22,24.2,14.5,19.9,52410.65,13.7
2002-06-23,22.1,14.9,19.0,33651.62,21.7
2002-06-24,19.8,11.6,16.1,53743.24,18.3
2002-06-25,19.5,10.5,16.0,48157.38,17.4
2002-06-26,22.1,12.1,17.8,53150.39,12.7
2002-06-27,21.2,13.3,17.3,52757.42,22.1
2002-06-28,17.3,12.0,14.8,50663.38,27.3
2002-06-29,17.1,12.2,14.3,40370.65,27.5
2002-06-30,17.7,11.4,14.7,22156.84,18.3
2002-07-01,18.5,14.1,15.8,5898.07,18.8
2002-07-02,20.4,14.1,16.6,22229.84,21.3
2002-07-03,23.6,13.4,18.4,39306.10,22.2
2002-07-04,18.7,14.2,16.5,16728.01,25.6
2002-07-05,21.5,11.0,17.0,52887.61,20.4
2002-07-06,25.2,13.6,19.1,41306.55,14.6
2002-07-07,21.3,12.5,17.6,46423.94,13.7
2002-07-08,26.8,13.2,20.7,51621.24,13.4
2002-07-09,30.5,17.8,24.5,53366.29,17.1
2002-07-10,31.1,18.5,24.5,48296.21,18.7
2002-07-11,22.1,13.9,17.8,51224.38,24.1
2002-07-12,23.7,15.6,19.9,52494.67,12.1
2002-07-13,25.8,16.1,21.0,33181.31,22.1
2002-07-14,21.1,16.8,18.7,3600.00,19.2
2002-07-15,23.3,14.9,19.1,42356.10,17.6
2002-07-16,26.6,16.5,21.6,50400.00,18.4
2002-07-17,23.3,18.7,20.5,8389.90,15.6
2002-07-18,19.7,16.4,18.2,22956.51,20.6
2002-07-19,17.2,15.3,16.1,0.00,18.2
2002-07-20,19.7,13.2,16.5,478.37,14.3
2002-07-21,24.1,11.2,17.6,52299.96,20.1
2002-07-22,16.6,13.3,14.9,9045.42,29.8
2002-07-23,19.9,13.9,16.6,20874.46,20.0
2002-07-24,20.1,14.6,17.0,32455.40,19.8
2002-07-25,18.8,13.0,15.8,49060.31,19.8
2002-07-26,17.9,14.0,16.0,1832.35,15.4
2002-07-27,22.3,15.9,19.0,28832.29,8.3
2002-07-28,27.8,15.4,21.8,51397.13,12.6
2002-07-29,29.8,16.4,23.8,51121.50,10.4
2002-07-30,29.9,19.0,24.8,50863.46,16.5
2002-07-31,29.2,19.4,24.5,50427.23,12.8
2002-08-01,29.2,19.7,24.3,46633.08,10.1
2002-08-02,21.9,17.5,19.7,14700.40,16.6
2002-08-03,24.1,14.5,19.4,48405.46,8.6
2002-08-04,25.5,15.4,20.6,40365.65,10.2
2002-08-05,21.2,16.1,18.9,12593.82,9.8
2002-08-06,22.8,14.4,18.8,42200.06,6.6
2002-08-07,22.5,14.8,19.2,28239.94,10.8
2002-08-08,23.9,16.5,20.0,35766.71,9.8
2002-08-09,24.3,15.1,19.7,47451.75,10.9
2002-08-10,24.4,16.9,20.3,25243.06,15.5
2002-08-11,26.1,16.4,21.5,46378.59,10.0
2002-08-12,19.5,18.0,18.8,0.00,23.7
2002-08-13,18.2,17.0,17.6,0.00,27.4
2002-08-14,22.6,15.9,19.2,36763.86,22.7
2002-08-15,23.4,15.3,19.7,47720.81,14.6
2002-08-16,24.5,14.4,19.6,42234.55,11.3
2002-08-17,26.0,15.7,21.3,36242.66,10.9
2002-08-18,26.0,17.8,21.7,46449.25,12.8
2002-08-19,27.5,17.5,22.4,47560.32,16.5
2002-08-20,25.8,17.4,21.4,47404.82,18.1
2002-08-21,26.8,16.1,21.5,46890.32,14.8
2002-08-22,25.8,14.9,20.9,45063.25,7.1
